Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Activity,Stage
192.168.3.1-192.168.3.30-59591-22-6,192.168.3.30,22,192.168.3.1,59591,6,18/07/2019 11:47:21 AM,119999831,441179,220612,25814080,4176,3496,40,58.5115792,46.33839535,56,0,0.018929161,0.872280341,215152.4363,5514.932767,181.3261473,126.5695902,13773,8,119999618,271.9981912,137.3044243,14001,50,119999708,543.9425414,202.0612156,23647,8,0,1,0,0,14117728,7059584,3676.496844,1838.435922,0,3496,39.01272908,46.81917178,2192.034846,0,0,0,1,1,0,0,0,0,39.01278803,58.5115792,0.018929161,0,0,0,0,0,0,441179,25814080,220612,4176,-1,1444,441179,0,0,0,0,0,0,0,0,0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 11:47:23 AM,106109831,27,1,1380,52,56,48,51.11111111,2.562050461,52,52,52,0,13.49545077,0.263877529,3929993.741,7458740.285,20005795,2,87113713,3350527.423,6959122.246,20005795,2,0,0,0,0,0,0,0,0,0,216,8,0.254453331,0.009424197,48,56,51.17241379,2.479472374,6.147783251,0,0,0,0,0,0,0,0,0,53,51.11111111,52,0,0,0,0,0,0,27,1380,1,52,-1,-1,27,0,1576327,1927013.398,3724565,27,16896808.33,5364200.357,20005795,6080221,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 11:47:24 AM,119999973,255,1,0,0,0,0,0,0,0,0,0,0,0,2.133333813,470588.1294,380087.7875,2215999,8,119000097,468504.3189,379375.917,2215999,8,0,0,0,0,0,0,0,0,0,0,0,2.125000478,0.008333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 11:47:35 AM,119334858,86,1,24938,289,296,289,289.9767442,2.439752852,289,289,289,0,211.3967404,0.729040965,1387614.628,1351714.063,5126405,2357,116332743,1368620.506,1348141.797,5126405,2357,0,0,0,0,0,0,0,0,0,688,8,0.720661184,0.008379781,289,296,289.9545455,2.415986464,5.836990596,0,0,0,0,0,0,0,0,0,293.2873563,289.9767442,289,0,0,0,0,0,0,86,24938,1,289,-1,-1,86,0,23921812.5,3940.530463,23926904,23917409,5121470.75,3916.790555,5126405,5117173,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 11:47:46 AM,95018800,7,9,6101,3383,2049,0,871.5714286,1087.080012,2035,0,375.8888889,644.5805699,99.81182671,0.16838773,6334586.667,13283887.27,34990941,12,94998790,15833131.67,17710106.57,34990941,8689,95018787,11877348.38,16664202.35,34991333,437,0,1,0,0,224,288,0.073669632,0.094718098,0,2049,677.5882353,913.0822156,833719.1324,0,0,0,1,1,0,0,0,1,719.9375,871.5714286,375.8888889,0,0,0,0,0,0,7,6101,9,3383,-1,2053,3,0,17378.66667,4770.473492,20254,11872,31652658.33,5774718.999,34990941,24984589,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,18/07/2019 11:46:58 AM,119999723,2,1,0,0,0,0,0,0,0,0,0,0,0,0.025000058,59999861.5,156.2705986,59999972,59999751,59999972,59999972,0,59999972,59999972,0,0,0,0,0,0,0,0,0,0,0,0.016666705,0.008333353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,59999861.5,156.2705986,59999972,59999751,Normal,Benign
192.168.3.1-192.168.3.30-59591-22-6,192.168.3.30,22,192.168.3.1,59591,6,18/07/2019 11:49:21 AM,119999839,438749,219390,25706784,4176,3800,40,58.59109422,47.53417372,56,0,0.019034596,0.874705127,214258.2875,5484.499025,182.3323361,131.5130455,12078,5,119999585,273.5045744,144.3021162,13359,51,119999369,546.9707643,212.0107611,18049,5,0,1,0,0,14039968,7020480,3656.246572,1828.252453,0,3800,39.06618045,47.63340228,2268.941013,0,0,0,1,1,0,0,0,0,39.06623981,58.59109422,0.019034596,0,0,0,0,0,0,438749,25706784,219390,4176,-1,1444,438749,0,0,0,0,0,0,0,0,0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 11:49:23 AM,119805218,42,1,2164,52,68,48,51.52380952,4.067947857,52,52,52,0,18.49669019,0.35891592,2852505.19,5794477.752,20019577,2,119805198,2922078,5848674.512,20019577,2,0,0,0,0,0,0,0,0,0,336,8,0.350569038,0.008346882,48,68,51.54545455,3.973485058,15.78858351,0,0,0,0,0,0,0,0,0,52.74418605,51.52380952,52,0,0,0,0,0,0,42,2164,1,52,-1,-1,42,0,552372.75,1104694.167,2209414,16,12871065.44,5246187.361,20019577,6960327,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 11:49:25 AM,119999813,261,1,0,0,0,0,0,0,0,0,0,0,0,2.183336736,459769.3985,358672.3804,2216320,6,119715194,460443.0538,359198.6589,2216320,6,0,0,0,0,0,0,0,0,0,0,0,2.175003389,0.008333346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 11:49:38 AM,119329278,87,1,25227,289,296,289,289.9655172,2.427786224,289,289,289,0,213.8284956,0.737455229,1371600.897,1345244.48,5135457,4266,119174030,1385744.535,1346612.286,5135457,4266,0,0,0,0,0,0,0,0,0,696,8,0.729075056,0.008380173,289,296,289.9438202,2.40434999,5.780898876,0,0,0,0,0,0,0,0,0,293.2386364,289.9655172,289,0,0,0,0,0,0,87,25227,1,289,-1,-1,87,0,22413073.75,3000388.121,23915573,17912493,5127783.25,5749.273367,5135457,5121979,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 11:49:46 AM,95020073,7,9,6097,3371,2051,0,871,1086.377773,2029,0,374.5555556,642.6953227,99.64210404,0.168385474,6334671.533,13286547.42,34995162,8,95011103,15835183.83,17713584.71,34995162,7281,95020065,11877508.13,16668365.37,34995518,356,0,1,0,0,224,288,0.073668645,0.094716829,0,2051,676.2941176,911.7414494,831272.4706,0,0,0,1,1,0,0,0,1,718.5625,871,374.5555556,0,0,0,0,0,0,7,6097,9,3371,-1,2053,3,0,13639.33333,7554.413699,22355,8970,31657291.33,5780171.706,34995162,24982924,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,18/07/2019 11:49:58 AM,59999868,1,1,0,0,0,0,0,0,0,0,0,0,0,0.033333407,59999868,0,59999868,59999868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666703,0.016666703,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,59999868,0,59999868,59999868,Normal,Benign
192.168.3.1-192.168.3.30-59591-22-6,192.168.3.30,22,192.168.3.1,59591,6,18/07/2019 11:51:21 AM,119999999,440761,220429,25805976,4160,2144,40,58.54868285,45.97678797,40,0,0.01887229,0.868641962,215084.4685,5509.916713,181.4912211,127.9917567,18563,4,119999895,272.2567724,140.1085792,20973,51,119999921,544.3950905,204.7480489,19648,4,0,0,0,0,14104352,7053728,3673.008364,1836.908349,0,2144,39.03582475,46.59100498,2170.721745,0,0,0,0,1,0,0,0,0,39.03588379,58.54868285,0.01887229,0,0,0,0,0,0,440761,25805976,220429,4160,-1,1444,440761,0,0,0,0,0,0,0,0,0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 11:51:23 AM,100032680,24,1,1216,52,52,48,50.66666667,1.926173649,52,52,52,0,12.67585753,0.249918327,4168028.333,7419143.594,20019432,2,98305798,4274165.13,7567233.845,20019432,2,0,0,0,0,0,0,0,0,0,192,8,0.239921594,0.009996733,48,52,50.76923077,1.882714897,3.544615385,0,0,0,0,0,0,0,0,0,52.8,50.66666667,52,0,0,0,0,0,0,24,1216,1,52,-1,-1,24,0,1753438.333,1750339.884,3516896,16518,15795394.17,5940005.808,20019432,6988721,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 11:51:26 AM,119912494,252,1,0,0,0,0,0,0,0,0,0,0,0,2.109871887,475843.2302,382910.2156,2216275,8,119912485,477738.9841,382488.4744,2216275,8,0,0,0,0,0,0,0,0,0,0,0,2.101532473,0.008339415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 11:51:40 AM,119462420,88,1,25527,289,300,289,290.0795455,2.640191524,289,289,289,0,216.1014317,0.745004161,1357527.5,1335659.124,5184058,1694,119211347,1370245.368,1338032.256,5184058,1694,0,0,0,0,0,0,0,0,0,704,8,0.736633328,0.008370833,289,300,290.0555556,2.615258215,6.839575531,0,0,0,0,0,0,0,0,0,293.3146067,290.0795455,289,0,0,0,0,0,0,88,25527,1,289,-1,-1,88,0,20924115.25,5939415.165,23920103,12015073,5158938.5,26853.99661,5184058,5135321,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 11:51:46 AM,93022862,15,13,9949,4715,2053,0,663.2666667,826.2662548,2017,0,362.6923077,521.8651462,157.6386674,0.301001274,3445291.185,7936473.754,34882889,11,92902993,6635928.071,10158955.9,34882889,5631,93022849,7751904.083,10610852.52,34883255,325,0,1,0,0,480,416,0.161250683,0.139750592,0,2053,575.2068966,746.6194948,557440.67,0,0,0,1,1,0,0,0,0,595.75,663.2666667,362.6923077,0,0,0,0,0,0,15,9949,13,4715,-1,2053,7,0,1230160.4,2671339.025,6008006,6594,17373050.2,10383582.46,34882889,6993587,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,18/07/2019 11:51:58 AM,119999045,2,1,0,0,0,0,0,0,0,0,0,0,0,0.025000199,59999522.5,334.4615075,59999759,59999286,59999759,59999759,0,59999759,59999759,0,0,0,0,0,0,0,0,0,0,0,0.016666799,0.0083334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,59999522.5,334.4615075,59999759,59999286,Normal,Benign
192.168.3.1-192.168.3.30-59591-22-6,192.168.3.30,22,192.168.3.1,59591,6,18/07/2019 11:53:21 AM,119999961,437810,218934,25860888,4176,3296,40,59.06874672,53.44725342,56,0,0.019074242,0.875615152,215542.2701,5472.868445,182.7198173,131.34499,10638,5,119999646,274.0913184,144.3641413,13629,51,119999631,548.1112075,213.66449,16692,5,0,1,0,0,14009920,7005888,3648.417852,1824.450593,0,3296,39.38380955,51.76356187,2679.466337,0,0,0,1,1,0,0,0,0,39.38386951,59.06874672,0.019074242,0,0,0,0,0,0,437810,25860888,218934,4176,-1,1444,437810,0,0,0,0,0,0,0,0,0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 11:53:23 AM,100031144,33,1,1684,48,56,48,51.03030303,2.242833705,48,48,48,0,17.31460754,0.339894143,3031246.788,6491777.838,20019398,2,100031126,3125972.688,6572440.653,20019398,2,0,0,0,0,0,0,0,0,0,264,8,0.329897257,0.009996887,48,56,50.85714286,2.289912112,5.243697479,0,0,0,0,0,0,0,0,0,52.35294118,51.03030303,48,0,0,0,0,0,0,33,1684,1,48,-1,-1,33,0,2894150.667,5009709.011,8678864,29,15224782,6797792.46,20019398,5993090,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 11:53:26 AM,119999934,243,1,0,0,0,0,0,0,0,0,0,0,0,2.033334452,493826.8889,424187.7124,2216407,8,119820587,495126.3926,424581.8829,2216407,8,0,0,0,0,0,0,0,0,0,0,0,2.025001114,0.008333338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 11:53:40 AM,119678482,89,1,25819,289,296,289,290.1011236,2.563045702,289,289,289,0,218.1511627,0.752014886,1344702.045,1319480.017,5191403,342,119223410,1354811.477,1323570.52,5191403,342,0,0,0,0,0,0,0,0,0,712,8,0.743659165,0.008355721,289,296,290.0769231,2.539600884,6.44957265,0,0,0,0,0,0,0,0,0,293.3,290.1011236,289,0,0,0,0,0,0,89,25819,1,289,-1,-1,89,0,19785967.5,8137905.509,23857751,7579110,5186827.75,4105.801779,5191403,5182136,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 11:53:54 AM,85023623,7,9,6085,3397,2049,0,869.2857143,1084.239167,2052,0,377.4444444,650.0754016,111.5219473,0.188182995,5668241.533,11930969.53,34998427,8,85016530,14169421.67,15938455.46,34998427,6311,85023615,10627951.88,14982073.94,34998780,365,0,1,0,0,224,288,0.08233006,0.105852935,0,2052,678.4705882,914.8510205,836952.3897,0,0,0,1,1,0,0,0,1,720.875,869.2857143,377.4444444,0,0,0,0,0,0,7,6085,9,3397,-1,2053,3,0,6849.333333,217.2149473,7093,6676,28332254.67,5773074.609,34998427,24998658,Normal,Benign
192.168.3.1-192.168.3.30-59591-22-6,192.168.3.30,22,192.168.3.1,59591,6,18/07/2019 11:55:21 AM,119999957,440683,220370,25695080,4160,3752,40,58.3074001,43.59953853,40,0,0.018877343,0.868758181,214160.4101,5508.776974,181.5287708,131.218447,31322,8,119999907,272.3049886,144.1076574,31555,51,119999855,544.5405434,206.3141104,31631,8,0,0,0,0,14101856,7051840,3672.359649,1836.417325,0,3752,38.87615838,44.97243927,2022.520293,0,0,0,0,1,0,0,0,0,38.87621719,58.3074001,0.018877343,0,0,0,0,0,0,440683,25695080,220370,4160,-1,1444,440683,0,0,0,0,0,0,0,0,0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 11:55:23 AM,119464490,24,1,1216,52,56,48,50.66666667,2.548088229,52,52,52,0,10.61403267,0.209267206,4977687.083,7552333.169,20020106,2,99457898,4324256.435,6994087.128,20020106,2,0,0,0,0,0,0,0,0,0,192,8,0.200896517,0.008370688,48,56,50.76923077,2.470751988,6.104615385,0,0,0,0,0,0,0,0,0,52.8,50.66666667,52,0,0,0,0,0,0,24,1216,1,52,-1,-1,24,0,1096708.5,1550951.75,2193397,20,14471423.38,5657969.274,20020106,7038002,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 11:55:26 AM,119820340,245,1,0,0,0,0,0,0,0,0,0,0,0,2.053073794,489062.6122,423228.3535,2215914,9,119605756,490187.5246,423731.1201,2215914,9,0,0,0,0,0,0,0,0,0,0,0,2.044727965,0.008345828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 11:55:41 AM,119168766,87,1,25234,289,296,289,290.045977,2.510017354,289,289,289,0,214.1752479,0.738448529,1369755.931,1306250.96,5216763,2977,117748518,1369168.814,1313900.775,5216763,2977,0,0,0,0,0,0,0,0,0,696,8,0.730057069,0.008391461,289,296,290.0224719,2.486223533,6.181307457,0,0,0,0,0,0,0,0,0,293.3181818,290.045977,289,0,0,0,0,0,0,87,25234,1,289,-1,-1,87,0,18640111.25,10425350.5,23856186,3002086,5195956,14108.21484,5216763,5187070,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 11:55:54 AM,85017668,7,9,6105,3373,2051,0,872.1428571,1087.797994,2031,0,374.7777778,643.3404576,111.4827097,0.188196176,5667844.533,11929947.69,34996224,12,85010727,14168454.5,15936921.93,34996224,6919,85017654,10627206.75,14980731.94,34996579,411,0,1,0,0,224,288,0.082335827,0.105860349,0,2051,677,912.8543148,833303,0,0,0,1,1,0,0,0,1,719.3125,872.1428571,374.7777778,0,0,0,0,0,0,7,6105,9,3373,-1,2053,3,0,7094,277.2165219,7414,6927,28329822.33,5773273.33,34996224,24995373,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,18/07/2019 11:54:58 AM,119999571,2,1,0,0,0,0,0,0,0,0,0,0,0,0.025000089,59999785.5,95.45941546,59999853,59999718,59999853,59999853,0,59999853,59999853,0,0,0,0,0,0,0,0,0,0,0,0.016666726,0.008333363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,59999785.5,95.45941546,59999853,59999718,Normal,Benign
192.168.3.1-192.168.3.30-59591-22-6,192.168.3.30,22,192.168.3.1,59591,6,18/07/2019 11:57:21 AM,119999997,443134,221592,26128816,4216,2440,40,58.96369044,49.88703335,56,0,0.019025958,0.874484554,217775.2721,5539.383472,180.5257768,130.2819675,14958,6,119999530,270.7979997,143.4484109,19244,51,119999997,541.5382258,208.1520531,16988,6,0,1,0,0,14180288,7090944,3692.783426,1846.600046,0,2440,39.31401613,49.30991297,2431.467517,0,0,0,1,1,0,0,0,0,39.31407527,58.96369044,0.019025958,0,0,0,0,0,0,443134,26128816,221592,4216,-1,1444,443134,0,0,0,0,0,0,0,0,0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 11:57:23 AM,119873802,29,1,1464,52,52,48,50.48275862,1.975215895,52,52,52,0,12.64663317,0.250263189,4133579.379,6694627.464,20011768,2,118249061,4223180.75,6799743.914,20011768,2,0,0,0,0,0,0,0,0,0,232,8,0.241921083,0.008342106,48,52,50.58064516,1.945493828,3.784946237,0,0,0,0,0,0,0,0,0,52.26666667,50.48275862,52,0,0,0,0,0,0,29,1464,1,52,-1,-1,29,0,961524.5,1114044.961,2186397,19,12891964.22,5558407.208,20011768,5920155,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 11:57:26 AM,119818955,245,1,0,0,0,0,0,0,0,0,0,0,0,2.053097525,489056.9592,392711.1355,2215885,9,119605586,490186.8279,393119.1163,2215885,9,0,0,0,0,0,0,0,0,0,0,0,2.0447516,0.008345925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 11:57:45 AM,119374284,86,1,24938,289,296,289,289.9767442,2.439752852,289,289,289,0,211.326922,0.728800183,1388073.07,1324555.108,5222407,7646,116371871,1369080.835,1320584.181,5222407,7646,0,0,0,0,0,0,0,0,0,688,8,0.720423169,0.008377014,289,296,289.9545455,2.415986464,5.836990596,0,0,0,0,0,0,0,0,0,293.2873563,289.9767442,289,0,0,0,0,0,0,86,24938,1,289,-1,-1,86,0,23824148.5,6405.787097,23831574,23815940,5216160.75,5729.299106,5222407,5208841,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 11:57:54 AM,85015783,7,9,6079,3357,2035,0,868.4285714,1083.133242,2017,0,373,638.8497476,110.9911556,0.188200349,5667718.867,11918942.26,34996309,11,84934604,14155767.33,15927216.6,34996309,6037,85015771,10626971.38,14963351.89,34996678,424,0,1,0,0,224,288,0.082337653,0.105862696,0,2035,673.7058824,907.8742868,824235.7206,0,0,0,1,1,0,0,0,1,715.8125,868.4285714,373,0,0,0,0,0,0,7,6079,9,3357,-1,2053,3,0,31495,43027.95798,81179,6479,28305087,5794896.947,34996309,24920853,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,18/07/2019 11:57:58 AM,119999626,2,1,0,0,0,0,0,0,0,0,0,0,0,0.025000078,59999813,5.656854249,59999817,59999809,59999809,59999809,0,59999809,59999809,0,0,0,0,0,0,0,0,0,0,0,0.016666719,0.008333359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,59999813,5.656854249,59999817,59999809,Normal,Benign
192.168.3.1-192.168.3.30-59591-22-6,192.168.3.30,22,192.168.3.1,59591,6,18/07/2019 11:59:21 AM,119999979,444401,222250,26267736,4256,3800,40,59.10818383,52.1810676,56,0,0.019149606,0.877298412,218933.305,5555.425972,180.0044686,135.9898738,27568,5,119999748,270.0264356,149.6833063,27568,51,119999895,539.9344654,219.1039617,31613,5,0,1,0,0,14220832,7112000,3703.342315,1852.083657,0,3800,39.408939,50.90491401,2591.31027,0,0,0,1,1,0,0,0,0,39.40899811,59.10818383,0.019149606,0,0,0,0,0,0,444401,26267736,222250,4256,-1,1444,444401,0,0,0,0,0,0,0,0,0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 11:59:23 AM,100023992,28,1,1432,52,56,48,51.14285714,2.272448275,52,52,52,0,14.83644044,0.28993044,3572285.429,7006111.194,20006938,2,80017054,2963594.593,6340376.148,19992928,2,0,0,0,0,0,0,0,0,0,224,8,0.279932839,0.009997601,48,56,51.2,2.203445578,4.855172414,0,0,0,0,0,0,0,0,0,52.96551724,51.14285714,52,0,0,0,0,0,0,28,1432,1,52,-1,-1,28,0,921218.25,1837692.838,3677753,18,16056519.83,5111442.207,20006938,7069269,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 11:59:26 AM,119619480,248,1,0,0,0,0,0,0,0,0,0,0,0,2.081600756,482336.6129,397933.7238,2215944,8,119605654,484233.417,397616.7187,2215944,8,0,0,0,0,0,0,0,0,0,0,0,2.073240914,0.008359842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 11:59:47 AM,119377334,87,1,25227,289,296,289,289.9655172,2.427786224,289,289,289,0,213.7424178,0.737158362,1372153.264,1316531.685,5208787,10425,119164840,1385637.674,1318196.367,5208787,10425,0,0,0,0,0,0,0,0,0,696,8,0.728781563,0.0083768,289,296,289.9438202,2.40434999,5.780898876,0,0,0,0,0,0,0,0,0,293.2386364,289.9655172,289,0,0,0,0,0,0,87,25227,1,289,-1,-1,87,0,22342214.75,3008060.308,23864403,17830169,5197439.75,14822.91333,5208787,5175753,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 11:59:54 AM,85025262,7,9,6119,3380,2053,0,874.1428571,1090.317603,2031,0,375.5555556,643.2859223,111.7197381,0.188179367,5668350.8,11930908.75,34995817,10,85018316,14169719.33,15938127.09,34995817,6410,85025250,10628156.25,14981886.15,34996137,377,0,1,0,0,224,288,0.082328473,0.105850894,0,2053,678.2352941,914.0040707,835403.4412,0,0,0,1,1,0,0,0,1,720.625,874.1428571,375.5555556,0,0,0,0,0,0,7,6119,9,3380,-1,2053,3,0,6672.333333,268.1796661,6946,6410,28332591,5770523.045,34995817,25000158,Normal,Benign
192.168.3.1-192.168.3.30-59591-22-6,192.168.3.30,22,192.168.3.1,59591,6,18/07/2019 12:01:21 PM,119995866,441093,220579,25902928,4216,3776,40,58.72441413,49.4333977,56,0,0.019113334,0.876489328,215900.3044,5514.123295,181.352766,129.3822725,12659,6,119995393,272.0416444,141.9391748,15585,51,119995866,544.0065011,207.8087151,13781,6,0,1,0,0,14114976,7058528,3675.901635,1838.22166,0,3776,39.15408366,48.94042117,2395.164824,0,0,0,1,1,0,0,0,0,39.15414284,58.72441413,0.019113334,0,0,0,0,0,0,441093,25902928,220579,4216,-1,1444,441093,0,0,0,0,0,0,0,0,0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 12:01:23 PM,119389296,29,1,1472,52,56,48,50.75862069,2.415059485,52,52,52,0,12.76496345,0.251278808,4116872.276,7101522.942,20019492,2,119389277,4263902.75,7186746.554,20019492,2,0,0,0,0,0,0,0,0,0,232,8,0.242902848,0.00837596,48,56,50.83870968,2.353674775,5.539784946,0,0,0,0,0,0,0,0,0,52.53333333,50.75862069,52,0,0,0,0,0,0,29,1472,1,52,-1,-1,29,0,726481.3333,1258244.556,2179377,30,14465656.63,5639160.633,20019492,7100437,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 12:01:26 PM,119999887,243,1,0,0,0,0,0,0,0,0,0,0,0,2.033335248,493826.6955,408762.3166,2215639,8,119573054,494103.5289,409586.666,2215639,8,0,0,0,0,0,0,0,0,0,0,0,2.025001907,0.008333341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal,Benign
